#id (do not edit),enabled / disabled,caliber in mm,sub-name,country override (several),ship type override (several),"model, grade N","scaling, grade N","scaling, grade N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@name,enabled,#mm,subName,countries,shipTypes,model_1,scale_1,max_scale_1,weight_modifier_1,caliber_length_modifier_1,model_2,scale_2,max_scale_2,weight_modifier_2,caliber_length_modifier_2,model_3,scale_3,max_scale_3,weight_modifier_3,caliber_length_modifier_3,model_4,scale_4,max_scale_4,weight_modifier_4,caliber_length_modifier_4,model_5,scale_5,max_scale_5,weight_modifier_5,caliber_length_modifier_5,#,#,#,#,#,#,#,#,#,#
"gun_7_x1_germany_bb, bc, ca,cl",,178,gun_7_x1,germany,"bb, bc, ca,cl",friedrich_gun_228_x1,0.8,0.8775,1.25,,vdt_gun_200_x1,1.2,1.2675,1.05,,bismarck_gun_b_150_x1,1.16427,1.229760188,1.25,,bismarck_gun_150_x1,1.182,1.2484875,1.27,,bismarck_gun_150_x1,1.2,1.2675,1.29,,,,,,,,,,,
"gun_7_x2_germany_bb, bc, ca,cl",,178,gun_7_x2,germany,"bb, bc, ca,cl",friedrich_gun_228_x2,0.8,0.8775,1.25,,vdt_gun_200_x2,1.2,1.2675,1.05,,bismarck_gun_b_150_x2,1.16427,1.229760188,1.25,,bismarck_gun_150_x2,1.182,1.2484875,1.27,,bismarck_gun_150_x2,1.2,1.2675,1.29,,,,,,,,,,,
"gun_7_x3_germany_bb, bc, ca,cl",,178,gun_7_x3,germany,"bb, bc, ca,cl",friedrich_gun_228_x3,0.8,0.8775,1.25,,,,,,,bismarck_gun_b_150_x3,1.16427,1.229760188,1.25,,bismarck_gun_150_x3,1.182,1.2484875,1.27,,bismarck_gun_150_x3,1.2,1.2675,1.29,,,,,,,,,,,
"gun_8_x1_germany_bb, bc",,203,gun_8_x1,germany,"bb, bc",friedrich_gun_228_x1,0.9,0.975,1.25,,vdt_gun_200_x1,1.3,1.31625,1.05,,bismarck_gun_b_150_x1,1.2612925,1.35,1.25,,bismarck_gun_150_x1,1.2805,1.335,1.27,,bismarck_gun_150_x1,1.3,1.3516875,1.29,,,,,,,,,,,
"gun_8_x2_germany_bb, bc",,203,gun_8_x2,germany,"bb, bc",friedrich_gun_228_x2,0.9,0.975,1.25,,vdt_gun_200_x2,1.3,1.31625,1.05,,bismarck_gun_b_150_x2,1.2612925,1.35,1.25,,bismarck_gun_150_x2,1.2805,1.335,1.27,,bismarck_gun_150_x2,1.3,1.3516875,1.29,,,,,,,,,,,
"gun_8_x3_germany_bb, bc",,203,gun_8_x3,germany,"bb, bc",friedrich_gun_228_x3,0.9,0.975,1.25,,,,,,,bismarck_gun_b_150_x3,1.2612925,1.35,1.25,,bismarck_gun_150_x3,1.2805,1.335,1.27,,bismarck_gun_150_x3,1.3,1.3516875,1.29,,,,,,,,,,,
"gun_8_x1_germany_ca,cl",,203,gun_8_x1,germany,"ca,cl",friedrich_gun_228_x1,0.9,0.975,1.25,,vdt_gun_200_x1,1.35,1.4,1.05,,bismarck_gun_b_150_x1,1.2612925,1.35,1.25,,spee_gun_280_x1_a,0.85,0.92625,1.35,,spee_gun_280_x1_a,0.860625,0.937828125,1.37,,,,,,,,,,,
"gun_8_x2_germany_ca,cl",,203,gun_8_x2,germany,"ca,cl",friedrich_gun_228_x2,0.9,0.975,1.25,,vdt_gun_200_x2,1.35,1.4,1.05,,bismarck_gun_b_150_x2,1.2612925,1.35,1.25,,spee_gun_280_x2_a,0.85,0.92625,1.35,,spee_gun_280_x2_a,0.860625,0.937828125,1.37,,,,,,,,,,,
"gun_8_x3_germany_ca,cl",,203,gun_8_x3,germany,"ca,cl",friedrich_gun_228_x3,0.9,0.975,1.25,,,,,,,bismarck_gun_b_150_x3,1.2612925,1.35,1.25,,spee_gun_280_x3_a,0.85,0.92625,1.35,,spee_gun_280_x3_a,0.860625,0.937828125,1.37,,,,,,,,,,,
"gun_9_x1_germany_bb, bc, ca",,229,gun_9_x1,germany,"bb, bc, ca",friedrich_gun_228_x1,1,1.0975,1.25,,vdt_gun_280_x1,0.8,0.8775,1.35,,vdt_gun_280_x1,0.81,0.88846875,1.37,,spee_gun_280_x1_a,0.95,0.950625,1.35,,spee_gun_280_x1_a,0.961875,0.962507813,1.37,,,,,,,,,,,
"gun_9_x2_germany_bb, bc, ca",,229,gun_9_x2,germany,"bb, bc, ca",friedrich_gun_228_x2,1,1.0975,1.25,,vdt_gun_280_x2,0.8,0.8775,1.35,,vdt_gun_280_x2,0.81,0.88846875,1.37,,spee_gun_280_x2_a,0.95,0.950625,1.35,,spee_gun_280_x2_a,0.961875,0.962507813,1.37,,,,,,,,,,,
"gun_9_x3_germany_bb, bc, ca",,229,gun_9_x3,germany,"bb, bc, ca",friedrich_gun_228_x3,1,1.0975,1.25,,vdt_gun_280_x3,0.8,0.8775,1.35,,vdt_gun_280_x3,0.81,0.88846875,1.37,,spee_gun_280_x3_a,0.95,0.950625,1.35,,spee_gun_280_x3_a,0.961875,0.962507813,1.37,,,,,,,,,,,
"gun_10_x1_germany_bb, bc, ca",,254,gun_10_x1,germany,"bb, bc, ca",brandenburg_gun_279_x1,0.909,0.975,1.75,,vdt_gun_280_x1,0.9,0.975,1.35,,vdt_gun_280_x1,0.91125,0.9871875,1.37,,spee_gun_280_x1_a,0.975,0.999375,1.35,,spee_gun_280_x1_a,0.9871875,1.011867188,1.37,,,,,,,,,,,
"gun_10_x2_germany_bb, bc, ca",,254,gun_10_x2,germany,"bb, bc, ca",brandenburg_gun_279_x2,0.909,0.975,1.75,,vdt_gun_280_x2,0.9,0.975,1.35,,vdt_gun_280_x2,0.91125,0.9871875,1.37,,spee_gun_280_x2_a,0.975,0.999375,1.35,,spee_gun_280_x2_a,0.9871875,1.011867188,1.37,,,,,,,,,,,
"gun_10_x3_germany_bb, bc, ca",,254,gun_10_x3,germany,"bb, bc, ca",brandenburg_gun_279_x3,0.909,0.975,1.75,,vdt_gun_280_x3,0.9,0.975,1.35,,vdt_gun_280_x3,0.91125,0.9871875,1.37,,spee_gun_280_x3_a,0.975,0.999375,1.35,,spee_gun_280_x3_a,0.9871875,1.011867188,1.37,,,,,,,,,,,
"gun_11_x1_germany_bb, bc, ca",,279,gun_11_x1,germany,"bb, bc, ca",brandenburg_gun_279_x1,1,1.0975,1.75,,vdt_gun_280_x1,1,1.02375,1.35,,vdt_gun_280_x1,1.0125,1.036546875,1.37,,spee_gun_280_x1_a,1.025,1.048125,1.35,,spee_gun_280_x1_a,1.0378125,1.061226563,1.37,,,,,,,,,,,
"gun_11_x2_germany_bb, bc, ca",,279,gun_11_x2,germany,"bb, bc, ca",brandenburg_gun_279_x2,1,1.0975,1.75,,vdt_gun_280_x2,1,1.02375,1.35,,vdt_gun_280_x2,1.0125,1.036546875,1.37,,spee_gun_280_x2_a,1.025,1.048125,1.35,,spee_gun_280_x2_a,1.0378125,1.061226563,1.37,,,,,,,,,,,
"gun_11_x3_germany_bb, bc, ca",,279,gun_11_x3,germany,"bb, bc, ca",brandenburg_gun_279_x3,1,1.0975,1.75,,vdt_gun_280_x3,1,1.02375,1.35,,vdt_gun_280_x3,1.0125,1.036546875,1.37,,spee_gun_280_x3_a,1.025,1.048125,1.35,,spee_gun_280_x3_a,1.0378125,1.061226563,1.37,,,,,,,,,,,
"gun_12_x1_germany_bb, bc, ca",,305,gun_12_x1,germany,"bb, bc, ca",friedrich_gun_305_x1,1,1.0725,1.5,,vdt_gun_280_x1,1.05,1.0725,1.35,,vdt_gun_280_x1,1.063125,1.08590625,1.37,,spee_gun_280_x1_a,1.075,1.175,1.35,,spee_gun_280_x1_a,1.0884375,1.1896875,1.37,,,,,,,,,,,
"gun_12_x2_germany_bb, bc, ca",,305,gun_12_x2,germany,"bb, bc, ca",friedrich_gun_305_x2,1,1.0725,1.5,,vdt_gun_280_x2,1.05,1.0725,1.35,,vdt_gun_280_x2,1.063125,1.08590625,1.37,,spee_gun_280_x2_a,1.075,1.175,1.35,,spee_gun_280_x2_a,1.0884375,1.1896875,1.37,,,,,,,,,,,
"gun_12_x3_germany_bb, bc, ca",,305,gun_12_x3,germany,"bb, bc, ca",friedrich_gun_305_x3,1,1.0725,1.5,,vdt_gun_280_x3,1.05,1.0725,1.35,,vdt_gun_280_x3,1.063125,1.08590625,1.37,,spee_gun_280_x3_a,1.075,1.175,1.35,,spee_gun_280_x3_a,1.0884375,1.1896875,1.37,,,,,,,,,,,
"gun_13_x1_germany_bb, bc, ca",,330,gun_13_x1,germany,"bb, bc, ca",friedrich_gun_305_x1,1.1,1.1875,1.5,,vdt_gun_280_x1,1.1,1.145625,1.35,,vdt_gun_280_x1,1.11375,1.159945313,1.37,,bismarck_gun_380_x1,0.866,0.909675,1.27,,bismarck_gun_380_x1,0.891,0.93405,1.14,,,,,,,,,,,
"gun_13_x2_germany_bb, bc, ca",,330,gun_13_x2,germany,"bb, bc, ca",friedrich_gun_305_x2,1.1,1.1875,1.5,,vdt_gun_280_x2,1.1,1.145625,1.35,,vdt_gun_280_x2,1.11375,1.159945313,1.37,,bismarck_gun_380_x2,0.866,0.909675,1.27,,bismarck_gun_380_x2,0.891,0.93405,1.14,,,,,,,,,,,
"gun_13_x3_germany_bb, bc, ca",,330,gun_13_x3,germany,"bb, bc, ca",friedrich_gun_305_x3,1.1,1.1875,1.5,,vdt_gun_280_x3,1.1,1.145625,1.35,,vdt_gun_280_x3,1.11375,1.159945313,1.37,,bismarck_gun_380_x3,0.866,0.909675,1.27,,bismarck_gun_380_x3,0.891,0.93405,1.14,,,,,,,,,,,
"gun_14_x1_germany_bb, bc, ca",,356,gun_14_x1,germany,"bb, bc, ca",vdt_gun_280_x1,1.157375,1.20046875,1.33,,vdt_gun_280_x1,1.175,1.21875,1.35,,vdt_gun_280_x1,1.1896875,1.233984375,1.37,,bismarck_gun_380_x1,0.933,0.975,1.27,,bismarck_gun_380_x1,0.958,0.999375,1.14,,,,,,,,,,,
"gun_14_x2_germany_bb, bc, ca",,356,gun_14_x2,germany,"bb, bc, ca",vdt_gun_280_x2,1.157375,1.20046875,1.33,,vdt_gun_280_x2,1.175,1.21875,1.35,,vdt_gun_280_x2,1.1896875,1.233984375,1.37,,bismarck_gun_380_x2,0.933,0.975,1.27,,bismarck_gun_380_x2,0.958,0.999375,1.14,,,,,,,,,,,
"gun_14_x3_germany_bb, bc, ca",,356,gun_14_x3,germany,"bb, bc, ca",vdt_gun_280_x3,1.157375,1.20046875,1.33,,vdt_gun_280_x3,1.175,1.21875,1.35,,vdt_gun_280_x3,1.1896875,1.233984375,1.37,,bismarck_gun_380_x3,0.933,0.975,1.27,,bismarck_gun_380_x3,0.958,0.999375,1.14,,,,,,,,,,,
"gun_15_x1_germany_bb, bc, ca",,381,gun_15_x1,germany,"bb, bc, ca",vdt_gun_280_x1,1.23125,1.272496875,1.33,,vdt_gun_280_x1,1.25,1.291875,1.35,,bismarck_gun_380_x1,0.975,1.014975,1.11,,bismarck_gun_380_x1,1,1.03935,1.12,,bismarck_gun_380_x1,1.025,1.063725,1.14,,,,,,,,,,,
"gun_15_x2_germany_bb, bc, ca",,381,gun_15_x2,germany,"bb, bc, ca",vdt_gun_280_x2,1.23125,1.272496875,1.33,,vdt_gun_280_x2,1.25,1.291875,1.35,,bismarck_gun_380_x2,0.975,1.014975,1.11,,bismarck_gun_380_x2,1,1.03935,1.12,,bismarck_gun_380_x2,1.025,1.063725,1.14,,,,,,,,,,,
"gun_15_x3_germany_bb, bc, ca",,381,gun_15_x3,germany,"bb, bc, ca",vdt_gun_280_x3,1.23125,1.272496875,1.33,,vdt_gun_280_x3,1.25,1.291875,1.35,,bismarck_gun_380_x3,0.975,1.014975,1.11,,bismarck_gun_380_x3,1,1.03935,1.12,,bismarck_gun_380_x3,1.025,1.063725,1.14,,,,,,,,,,,
"gun_16_x1_germany_bb, bc, ca",,406,gun_16_x1,germany,"bb, bc, ca",vdt_gun_280_x1,1.305125,1.37,1.33,,vdt_gun_280_x1,1.325,1.385,1.35,,bismarck_gun_380_x1,1.041,1.095,1.11,,bismarck_gun_380_x1,1.066,1.111,1.12,,bismarck_gun_380_x1,1.091,1.1248875,1.14,,,,,,,,,,,
"gun_16_x2_germany_bb, bc, ca",,406,gun_16_x2,germany,"bb, bc, ca",vdt_gun_280_x2,1.305125,1.37,1.33,,vdt_gun_280_x2,1.325,1.385,1.35,,bismarck_gun_380_x2,1.041,1.095,1.11,,bismarck_gun_380_x2,1.066,1.111,1.12,,bismarck_gun_380_x2,1.091,1.1248875,1.14,,,,,,,,,,,
"gun_16_x3_germany_bb, bc, ca",,406,gun_16_x3,germany,"bb, bc, ca",vdt_gun_280_x3,1.305125,1.37,1.33,,vdt_gun_280_x3,1.325,1.385,1.35,,bismarck_gun_380_x3,1.041,1.095,1.11,,bismarck_gun_380_x3,1.066,1.111,1.12,,bismarck_gun_380_x3,1.091,1.1248875,1.14,,,,,,,,,,,
"gun_17_x1_germany_bb, bc, ca",,432,gun_17_x1,germany,"bb, bc, ca",bismarck_var_gun_380_x1,1.05,1.092,1.1,,bismarck_var_gun_380_x1,1.063125,1.10565,1.1,,bismarck_var_gun_380_x1,1.076414063,1.119470625,1.11,,bismarck_var_gun_380_x1,1.089869238,1.133464008,1.12,,bismarck_var_gun_380_x1,1.103492604,1.147632308,1.14,,,,,,,,,,,
"gun_17_x2_germany_bb, bc, ca",,432,gun_17_x2,germany,"bb, bc, ca",bismarck_var_gun_380_x2,1.05,1.092,1.1,,bismarck_var_gun_380_x2,1.063125,1.10565,1.1,,bismarck_var_gun_380_x2,1.076414063,1.119470625,1.11,,bismarck_var_gun_380_x2,1.089869238,1.133464008,1.12,,bismarck_var_gun_380_x2,1.103492604,1.147632308,1.14,,,,,,,,,,,
"gun_17_x3_germany_bb, bc, ca",,432,gun_17_x3,germany,"bb, bc, ca",bismarck_var_gun_380_x3,1.05,1.092,1.1,,bismarck_var_gun_380_x3,1.063125,1.10565,1.1,,bismarck_var_gun_380_x3,1.076414063,1.119470625,1.11,,bismarck_var_gun_380_x3,1.089869238,1.133464008,1.12,,bismarck_var_gun_380_x3,1.103492604,1.147632308,1.14,,,,,,,,,,,
"gun_18_x1_germany_bb, bc, ca",,457,gun_18_x1,germany,"bb, bc, ca",bismarck_var_gun_380_x1,1.12,1.16025,1.1,,bismarck_var_gun_380_x1,1.134,1.174753125,1.1,,bismarck_var_gun_380_x1,1.148175,1.189437539,1.11,,bismarck_var_gun_380_x1,1.162527188,1.204305508,1.12,,bismarck_var_gun_380_x1,1.177058777,1.219359327,1.14,,,,,,,,,,,
"gun_18_x2_germany_bb, bc, ca",,457,gun_18_x2,germany,"bb, bc, ca",bismarck_var_gun_380_x2,1.12,1.16025,1.1,,bismarck_var_gun_380_x2,1.134,1.174753125,1.1,,bismarck_var_gun_380_x2,1.148175,1.189437539,1.11,,bismarck_var_gun_380_x2,1.162527188,1.204305508,1.12,,bismarck_var_gun_380_x2,1.177058777,1.219359327,1.14,,,,,,,,,,,
"gun_18_x3_germany_bb, bc, ca",,457,gun_18_x3,germany,"bb, bc, ca",bismarck_var_gun_380_x3,1.12,1.16025,1.1,,bismarck_var_gun_380_x3,1.134,1.174753125,1.1,,bismarck_var_gun_380_x3,1.148175,1.189437539,1.11,,bismarck_var_gun_380_x3,1.162527188,1.204305508,1.12,,bismarck_var_gun_380_x3,1.177058777,1.219359327,1.14,,,,,,,,,,,
"gun_19_x1_germany_bb, bc, ca",,483,gun_19_x1,germany,"bb, bc, ca",bismarck_var_gun_380_x1,1.19,1.2285,1.1,,bismarck_var_gun_380_x1,1.204875,1.24385625,1.1,,bismarck_var_gun_380_x1,1.219935938,1.259404453,1.11,,bismarck_var_gun_380_x1,1.235185137,1.275147009,1.12,,bismarck_var_gun_380_x1,1.250624951,1.291086346,1.14,,,,,,,,,,,
"gun_19_x2_germany_bb, bc, ca",,483,gun_19_x2,germany,"bb, bc, ca",bismarck_var_gun_380_x2,1.19,1.2285,1.1,,bismarck_var_gun_380_x2,1.204875,1.24385625,1.1,,bismarck_var_gun_380_x2,1.219935938,1.259404453,1.11,,bismarck_var_gun_380_x2,1.235185137,1.275147009,1.12,,bismarck_var_gun_380_x2,1.250624951,1.291086346,1.14,,,,,,,,,,,
"gun_19_x3_germany_bb, bc, ca",,483,gun_19_x3,germany,"bb, bc, ca",bismarck_var_gun_380_x3,1.19,1.2285,1.1,,bismarck_var_gun_380_x3,1.204875,1.24385625,1.1,,bismarck_var_gun_380_x3,1.219935938,1.259404453,1.11,,bismarck_var_gun_380_x3,1.235185137,1.275147009,1.12,,bismarck_var_gun_380_x3,1.250624951,1.291086346,1.14,,,,,,,,,,,
"gun_20_x1_germany_bb, bc, ca",,508,gun_20_x1,germany,"bb, bc, ca",bismarck_var_gun_380_x1,1.26,1.29675,1.1,,bismarck_var_gun_380_x1,1.27575,1.312959375,1.1,,bismarck_var_gun_380_x1,1.291696875,1.329371367,1.11,,bismarck_var_gun_380_x1,1.307843086,1.345988509,1.12,,bismarck_var_gun_380_x1,1.324191125,1.362813366,1.14,,,,,,,,,,,
"gun_20_x2_germany_bb, bc, ca",,508,gun_20_x2,germany,"bb, bc, ca",bismarck_var_gun_380_x2,1.26,1.29675,1.1,,bismarck_var_gun_380_x2,1.27575,1.312959375,1.1,,bismarck_var_gun_380_x2,1.291696875,1.329371367,1.11,,bismarck_var_gun_380_x2,1.307843086,1.345988509,1.12,,bismarck_var_gun_380_x2,1.324191125,1.362813366,1.14,,,,,,,,,,,
"gun_20_x3_germany_bb, bc, ca",,508,gun_20_x3,germany,"bb, bc, ca",bismarck_var_gun_380_x3,1.26,1.29675,1.1,,bismarck_var_gun_380_x3,1.27575,1.312959375,1.1,,bismarck_var_gun_380_x3,1.291696875,1.329371367,1.11,,bismarck_var_gun_380_x3,1.307843086,1.345988509,1.12,,bismarck_var_gun_380_x3,1.324191125,1.362813366,1.14,,,,,,,,,,,
###,,,###,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gun_2_x1_china_bb, bc,ca,cl",,51,gun_2_x1,china,"bb, bc,ca,cl",,,,,,,,,,,dreadnought_gun_178_x1,0.75,0.78,4.1,,hood_gun_140_x1,0.875,0.901875,1,,moga_gun_127_x1,0.8,0.975,1.2,,,,,,,,,,,
"gun_2_x2_china_bb, bc,ca,cl",,51,gun_2_x2,china,"bb, bc,ca,cl",maine_gun_152_x2,0.8,0.8775,0.8,,maine_gun_230_x2,0.8,0.82875,3.7,,dreadnought_gun_178_x2,0.75,0.78,4.1,,hood_gun_140_x2,0.875,0.901875,1,,moga_gun_127_x2,0.8,0.975,1.2,,,,,,,,,,,
"gun_2_x3_china_bb, bc,ca,cl",,51,gun_2_x3,china,"bb, bc,ca,cl",maine_gun_152_x3,0.8,0.8775,0.8,,maine_gun_230_x3,0.8,0.82875,3.7,,dreadnought_gun_178_x3,0.75,0.78,4.1,,hood_gun_140_x3,0.875,0.901875,1,,moga_gun_127_x3,0.8,0.975,1.2,,,,,,,,,,,
"gun_3_x1_china_bb, bc,ca,cl",,76,gun_3_x1,china,"bb, bc,ca,cl",,,,,,,,,,,dreadnought_gun_178_x1,0.8,0.901875,4.1,,hood_gun_140_x1,0.925,0.94,1,,moga_gun_127_x1,1,1.185,1.2,,,,,,,,,,,
"gun_3_x2_china_bb, bc,ca,cl",,76,gun_3_x2,china,"bb, bc,ca,cl",maine_gun_152_x2,0.9,0.975,0.8,,maine_gun_230_x2,0.85,0.8775,3.7,,dreadnought_gun_178_x2,0.8,0.901875,4.1,,hood_gun_140_x2,0.925,0.94,1,,moga_gun_127_x2,1,1.185,1.2,,,,,,,,,,,
"gun_3_x3_china_bb, bc,ca,cl",,76,gun_3_x3,china,"bb, bc,ca,cl",maine_gun_152_x3,0.9,0.975,0.8,,maine_gun_230_x3,0.85,0.8775,3.7,,dreadnought_gun_178_x3,0.8,0.901875,4.1,,hood_gun_140_x3,0.925,0.94,1,,moga_gun_127_x3,1,1.185,1.2,,,,,,,,,,,
"gun_4_x1_china_bb, bc,ca,cl",,102,gun_4_x1,china,"bb, bc,ca,cl",maine_gun_152_x1,1,1.0725,0.8,,maine_gun_230_x1,0.9,0.92625,3.7,,dreadnought_gun_178_x1,0.925,1.02375,4.1,,iowa_gun_b_127_x1,1.05,1.12125,2.48,,iowa_gun_b_127_x1,1.063125,1.135265625,2.5,,,,,,,,,,,
"gun_4_x2_china_bb, bc,ca,cl",,102,gun_4_x2,china,"bb, bc,ca,cl",maine_gun_152_x2,1,1.0725,0.8,,maine_gun_230_x2,0.9,0.92625,2.2,,dreadnought_gun_178_x2,0.925,1.02375,2.46,,iowa_gun_b_127_x2,1.05,1.12125,2.48,,iowa_gun_b_127_x2,1.063125,1.135265625,2.5,,,,,,,,,,,
"gun_4_x3_china_bb, bc,ca,cl",,102,gun_4_x3,china,"bb, bc,ca,cl",maine_gun_152_x3,1,1.0725,0.8,,maine_gun_230_x3,0.9,0.92625,2.2,,dreadnought_gun_178_x3,0.925,1.02375,2.46,,iowa_gun_b_127_x3,1.05,1.12125,2.48,,iowa_gun_b_127_x3,1.063125,1.135265625,2.5,,,,,,,,,,,
"gun_5_x1_china_bb, bc,ca,cl",,127,gun_5_x1,china,"bb, bc,ca,cl",maine_gun_152_x1,1.1,1.17,0.8,,maine_gun_230_x1,0.95,0.975,1.45,,dreadnought_gun_178_x1,1.05,1.12125,1.22,,iowa_gun_b_127_x1,1.15,1.2675,1.18,,iowa_gun_b_127_x1,1.164375,1.28334375,1.2,,,,,,,,,,,
"gun_5_x2_china_bb, bc,ca,cl",,127,gun_5_x2,china,"bb, bc,ca,cl",maine_gun_152_x2,1.1,1.17,0.8,,maine_gun_230_x2,0.95,0.975,1.45,,dreadnought_gun_178_x2,1.05,1.12125,1.22,,iowa_gun_b_127_x2,1.15,1.2675,1.18,,iowa_gun_b_127_x2,1.164375,1.28334375,1.2,,,,,,,,,,,
"gun_5_x3_china_bb, bc,ca,cl",,127,gun_5_x3,china,"bb, bc,ca,cl",maine_gun_152_x3,1.1,1.17,0.8,,maine_gun_230_x3,0.95,0.975,1.45,,dreadnought_gun_178_x3,1.05,1.12125,1.22,,iowa_gun_b_127_x3,1.15,1.2675,1.18,,iowa_gun_b_127_x3,1.164375,1.28334375,1.2,,,,,,,,,,,
"gun_6_x1_china_ca,cl",,152,gun_6_x1,china,"ca,cl",maine_gun_254_x1,0.9,0.92625,1.565,,maine_gun_254_x1_b,0.91125,0.937828125,1.58,,dreadnought_gun_178_x1,1.15,1.194375,1.2,,iowa_gun_b_127_x1,1.35,1.51125,1.18,,iowa_gun_b_127_x1,1.366875,1.530140625,1.2,,,,,,,,,,,
"gun_6_x2_china_ca,cl",,152,gun_6_x2,china,"ca,cl",maine_gun_254_x2,0.9,0.92625,1.565,,maine_gun_254_x2_b,0.91125,0.937828125,1.58,,dreadnought_gun_178_x2,1.15,1.194375,1.2,,iowa_gun_b_127_x2,1.35,1.51125,1.18,,iowa_gun_b_127_x2,1.366875,1.530140625,1.2,,,,,,,,,,,
"gun_6_x3_china_ca,cl",,152,gun_6_x3,china,"ca,cl",maine_gun_254_x3,0.9,0.92625,1.565,,maine_gun_254_x3_b,0.91125,0.937828125,1.58,,dreadnought_gun_178_x3,1.15,1.194375,1.2,,iowa_gun_b_127_x3,1.35,1.51125,1.18,,iowa_gun_b_127_x3,1.366875,1.530140625,1.2,,,,,,,,,,,
"gun_6_x1_china_bb, bc",,152,gun_6_x1,china,"bb, bc",maine_gun_254_x1,0.9,0.92625,1.465,,maine_gun_254_x1_b,0.91125,0.937828125,1.48,,dreadnought_gun_178_x1,1.15,1.194375,1.2,,iowa_gun_b_127_x1,1.35,1.51125,1.18,,iowa_gun_b_127_x1,1.366875,1.530140625,1.2,,,,,,,,,,,
"gun_6_x2_china_bb, bc",,152,gun_6_x2,china,"bb, bc",maine_gun_254_x2,0.9,0.92625,1.465,,maine_gun_254_x2_b,0.91125,0.937828125,1.48,,dreadnought_gun_178_x2,1.15,1.194375,1.2,,iowa_gun_b_127_x2,1.35,1.51125,1.18,,iowa_gun_b_127_x2,1.366875,1.530140625,1.2,,,,,,,,,,,
"gun_6_x3_china_bb, bc",,152,gun_6_x3,china,"bb, bc",maine_gun_254_x3,0.9,0.92625,1.465,,maine_gun_254_x3_b,0.91125,0.937828125,1.48,,dreadnought_gun_178_x3,1.15,1.194375,1.2,,iowa_gun_b_127_x3,1.35,1.51125,1.18,,iowa_gun_b_127_x3,1.366875,1.530140625,1.2,,,,,,,,,,,
"gun_7_x1_china_ca,cl",,178,gun_7_x1,china,"ca,cl",maine_gun_254_x1,0.95,0.9945,1.265,,maine_gun_254_x1_b,0.961875,1.00693125,1.28,,dreadnought_gun_178_x1,1.225,1.2675,1.2,,ny_gun_210_x1,1.325,1.41375,1.27,,ny_gun_210_x1,1.3415625,1.431421875,1.29,,,,,,,,,,,
"gun_7_x2_china_ca,cl",,178,gun_7_x2,china,"ca,cl",maine_gun_254_x2,0.95,0.9945,1.265,,maine_gun_254_x2_b,0.961875,1.00693125,1.28,,dreadnought_gun_178_x2,1.225,1.2675,1.2,,ny_gun_210_x2,1.325,1.41375,1.27,,ny_gun_210_x2,1.3415625,1.431421875,1.29,,,,,,,,,,,
"gun_7_x3_china_ca,cl",,178,gun_7_x3,china,"ca,cl",maine_gun_254_x3,0.95,0.9945,1.265,,maine_gun_254_x3_b,0.961875,1.00693125,1.28,,dreadnought_gun_178_x3,1.225,1.2675,1.2,,ny_gun_210_x3,1.325,1.41375,1.27,,ny_gun_210_x3,1.3415625,1.431421875,1.29,,,,,,,,,,,
"gun_7_x1_china_bb, bc",,178,gun_7_x1,china,"bb, bc",maine_gun_254_x1,0.95,0.9945,1.165,,maine_gun_254_x1_b,0.961875,1.00693125,1.185,,dreadnought_gun_178_x1,1.225,1.2675,1.2,,ny_gun_210_x1,1.325,1.41375,1.27,,ny_gun_210_x1,1.3415625,1.431421875,1.29,,,,,,,,,,,
"gun_7_x2_china_bb, bc",,178,gun_7_x2,china,"bb, bc",maine_gun_254_x2,0.95,0.9945,1.165,,maine_gun_254_x2_b,0.961875,1.00693125,1.185,,dreadnought_gun_178_x2,1.225,1.2675,1.2,,ny_gun_210_x2,1.325,1.41375,1.27,,ny_gun_210_x2,1.3415625,1.431421875,1.29,,,,,,,,,,,
"gun_7_x3_china_bb, bc",,178,gun_7_x3,china,"bb, bc",maine_gun_254_x3,0.95,0.9945,1.165,,maine_gun_254_x3_b,0.961875,1.00693125,1.185,,dreadnought_gun_178_x3,1.225,1.2675,1.2,,ny_gun_210_x3,1.325,1.41375,1.27,,ny_gun_210_x3,1.3415625,1.431421875,1.29,,,,,,,,,,,
"gun_8_x1_china_ca,cl",,203,gun_8_x1,china,"ca,cl",maine_gun_254_x1,1.02,1.0725,1.165,,maine_gun_254_x1_b,1.03275,1.08590625,1.185,,dreadnought_gun_178_x1,1.3,1.3921875,1.2,,ny_gun_210_x1,1.45,1.56,1.27,,ny_gun_210_x1,1.468125,1.5795,1.29,,,,,,,,,,,
"gun_8_x2_china_ca,cl",,203,gun_8_x2,china,"ca,cl",maine_gun_254_x2,1.02,1.0725,1.165,,maine_gun_254_x2_b,1.03275,1.08590625,1.185,,dreadnought_gun_178_x2,1.3,1.3921875,1.2,,ny_gun_210_x2,1.45,1.56,1.27,,ny_gun_210_x2,1.468125,1.5795,1.29,,,,,,,,,,,
